page_url,image_url,author,title,annotation
http://loveread.ec/view_global.php?id=11238,http://loveread.ec/img/photo_books/11238.jpg,Джон Голсуорси,Книга В петле,"«Сага о Форсайтах» известного английского писателя Дж. Голсуорси (1867 — 1933) — эпопея о судьбах английской буржуазной семьи, представляющей собой реалистическую картину нравов викторианской эпохи."
http://loveread.ec/view_global.php?id=11239,http://loveread.ec/img/photo_books/11239.jpg,Джон Голсуорси,Книга Интерлюдия. Пробуждение,"Через стеклянную крышу холла в Робин-Хилле лучи послеполуденного июльского солнца падали как раз на поворот широкой лестницы, и в этой полоске света стоял маленький Джон Форсайт, одетый в синий полотняный костюмчик."
http://loveread.ec/view_global.php?id=11240,http://loveread.ec/img/photo_books/11240.jpg,Джон Голсуорси,Книга Сдается в наем,"«Сага о Форсайтах» известного английского писателя Дж. Голсуорси (1867 — 1933) — эпопея о судьбах английской буржуазной семьи, представляющей собой реалистическую картину нравов викторианской эпохи."
http://loveread.ec/view_global.php?id=11241,http://loveread.ec/img/photo_books/11241.jpg,Джон Голсуорси,Книга Серебряная ложка,"«Сага о Форсайтах» известного английского писателя Дж. Голсуорси (1867 — 1933) — эпопея о судьбах английской буржуазной семьи, представляющей собой реалистическую картину нравов викторианской эпохи. «Серебряная ложка» — продолжение романа «Белая обезьяна», в котором судьбы молодого поколения клана Форсайтов прослеживаются дальше — во всей полноте, сложности и многообразии..."
http://loveread.ec/view_global.php?id=11246,http://loveread.ec/img/photo_books/11246.jpg,Линси Сэндс,Книга Вампир на День влюбленных,"Когда их жизни висели на волоске, думать о любви им было некогда. Но потом их укусил амур…
Отважная женщина-вампир считает, что может справиться с чем угодно, но когда её напарником становится смертный детектив, она понимает, что её жизнь – и сердце – находятся в смертельной опасности.
Он частный детектив, а ещё потрясающий повар, он нежный, забавный и вдобавок сложен, как защитник футбольной команды.
Какая бессмертная женщина сможет удержаться, чтобы не влюбиться в Тайну?"
http://loveread.ec/view_global.php?id=11249,http://loveread.ec/img/photo_books/11249.jpg,Юлия Новикова,Книга Возвращение,"Продолжение романа о любви человека и вампира ""Безмолвный рассвет"". Джейн начинает новую жизнь. Но жизнь ли это? А, может, это просто иллюзия? Ужасное сновидение станет началом новых таинственных событий. В ее жизнь вернутся страхи, предчувствия и... вампиры."
http://loveread.ec/view_global.php?id=11254,http://loveread.ec/img/photo_books/11254.jpg,Джессика Стил,Книга Венгерская рапсодия,"Когда Арабелле исполнился двадцать один год, согласно традициям семьи Торнелоу, отец заказал ее портрет.
И вот Арабелла приехала в Будапешт позировать знаменитому художнику, однако тот ясно дал понять, что не горит желанием выполнить заказ. Девушка старалась не переживать из-за этого: в конце концов, она и сама с трудом подчинилась требованию отца и семейной традиции. Но все же было обидно, что художник с самого начала так резко настроен против нее.
Арабелла и представить себе не могла, что стоит на пороге новой жизни и что очень скоро все изменится."
http://loveread.ec/view_global.php?id=11266,http://loveread.ec/img/photo_books/11266.jpg,Джессика Стил,Книга Приглашается жена,"Коли приходит на собеседование к Силасу Ливингстону, надеясь получить в его компании место старшего секретаря, но получает… предложение фиктивно пожениться. Казалось бы, всего лишь взаимовыгодная сделка, но внезапно в игру вступают чувства…"
http://loveread.ec/view_global.php?id=11293,http://loveread.ec/img/photo_books/11293.jpg,Ольга Санечкина,Книга Уроки жизни,"Ксения лежала в гамаке и с опаской смотрела на белку. Трудно представить, что когда-то этот грызун вызывал у нее такие восторженные чувства. Теперь, зная вредный характер этой злобной твари, ей хотелось одного - схватить здоровую палку и гонять стерву до победного конца."
http://loveread.ec/view_global.php?id=11294,http://loveread.ec/img/photo_books/11294.jpg,Ольга Санечкина,"Книга Мы выбираем, нас выбирают…","Ксения сидела на веранде своего терема на острове, вдыхала аромат роз и старалась не шевелится. На ее плече сидела белка, которая своими ловкими коготками разбирала волосы Ксении на пряди и заплетала косички."
http://loveread.ec/view_global.php?id=11317,http://loveread.ec/img/photo_books/11317.jpg,Татьяна Патрикова,Книга Тонкости эльфийской генеалогии,"Жизнь психолога штука сложная, но интересная. Около месяца назад я подрядился на должность штатного психолога при магическом университете. С успехом освоился на новом рабочем месте, подружился и наладил контакт с массой интересных личностей эльфийской и не очень наружности, даже кое-кого успел перевоспитать и наставить на путь истинный. Но кто же будет останавливаться на достигнутом? Уж точно не я! Так что вперед и в бой! Посторонись, психолог идет!"
http://loveread.ec/view_global.php?id=11318,http://loveread.ec/img/photo_books/11318.jpg,Юлия Лихачева,Книга Без места,"Welcome To Hell! Именно так должно быть написано при входе в загробный мир. Но к сожалению приветственных табличек в аду нет, а демоны ведут себя совсем не вежливо. В этом убедилась Изабелль, волею судеб попавшая в руки к Маэлю, Адскому повелителю, и на себе испытавшая все прелести этого места. Сможет ли простая Девушка освоиться там и договориться с трудным мужчиной?
Рейтинг NC-21, так что осторожно, что бы потом обмороков и истерик не случилось."
http://loveread.ec/view_global.php?id=11420,http://loveread.ec/img/photo_books/11420.jpg,Елена Тодорова,Книга Слишком крута для тебя…,"Эта история о любви, которая приходит сначала в сердце, затем, долгими путями, в разум. О том, что приходит она неожиданно. И для героев романа она нежеланна.
Для Максима любовь к женщине привычна только на физическом уровне. И неожиданные чувства к Александре застают его врасплох.
Сашку любая близость с окружающими людьми настораживает. Она избегает привязанности, боится зависимости. Но в один момент ее жизнь кардинально меняется… И начинается все с импульсивно написанной ею статьи…"
http://loveread.ec/view_global.php?id=11506,http://loveread.ec/img/photo_books/11506.jpg,Татьяна Патрикова,Книга Хитрости эльфийской политологии,"Приключения Андрея на Халяре, в мире эльфов и прочих иноземных рас, продолжаются. На этот раз наш психолог получает уникальную возможность развернуться по полной. Социализация прошла успешно, после каникул колокольчики и он сам вернулись бодрыми и полными сил для новых свершений. С таким настроем, как у них, недолго и до самого Императора добраться и свои порядки не только в университете завести, но и спровоцировать нехилые перемены во всей светлоэльфийской Империи вместе взятой.
Предупреждение: м/ж, ж/м, м/м (слэш)."
http://loveread.ec/view_global.php?id=11507,http://loveread.ec/img/photo_books/11507.jpg,Екатерина Зиновьева,Книга Давай поиграем?,"В жизни Артема, все было отлично, он всегда был в числе лидеров. До тех пор, пока в институт не поступила ОНА. Неуправляемая девчонка, с дерзким характером, которая внесла в его жизнь бурю противоречивых эмоций, став ""его персональным несчастьем"". Именно с ее появлением он вынужден доказывать свое первенство, как в институте, так и в игре."
http://loveread.ec/view_global.php?id=11512,http://loveread.ec/img/photo_books/11512.jpg,Ульяна Соболева,Книга Любовь за гранью,"Ангелина никогда не верила в любовь, как во все мистическое и таинственное. Всему есть рациональное объяснение, ведь она - журналистка скандальной газеты, в каких местах только не побывала. Но в один день вся ее жизнь перевернулась с ног на голову. Умер отец, и ей пришлось посетить места, где она родилась, заьрошенную деревеньку в Румынии. Все, во что она верила, оказалось ложью, а ее мир, в котором так тепло и привычно - рухнул и разбился вдребезги. В этом забытом богом месте, она встретила загадочного незнакомца, прекрасного как смертный грех и полюбила впервые в жизни. Но разве знала она, что полюбив его, переступила грань, за которой маскарадом правит ее величество СМЕРТЬ, в самых страшных обличиях? А тот, кто стал смыслом ее жизни - не человек, а дитя тьмы, порождение ночных кошмаров. Сможет ли она довериться тому, от кого должна бежать без оглядки - хищнику, монстру, ВАМПИРУ?"
http://loveread.ec/view_global.php?id=11578,http://loveread.ec/img/photo_books/11578.jpg,Линда Ховард,Книга Озеро грез,"Уже месяц Тее Марлоу снятся странные, необычные сны, в которых она занимается любовью с незнакомым мужчиной. В этих снах один исторический период причудливо сменяется другим, меняются их имена и содержание видений, неизменным остается только одно – они враги, связанные между собой истинной страстью и любовью, но между ними нет доверия. День ото дня навязчивые видения становятся все более яркими и пугающими, и в одном из них девушка видит знакомое место - озеро, на берегу которого находится летний домик ее родителей, где Тея вместе с родными проводила в детстве свои каникулы. Стремясь избавиться от странных, пугающих снов и обрести душевное равновесие, Тея уезжает на озеро. Там девушку ждет очень неожиданная встреча…"
http://loveread.ec/view_global.php?id=11608,http://loveread.ec/img/photo_books/11608.jpg,Джуд Деверо,Книга Сердечные перемены,"Современная сказка про Золушку.Золушка была несчастлива в первом браке,но у неё есть сын-гений.Он и его подружка немного пошалят и мама снова будет счастлива."
http://loveread.ec/view_global.php?id=11629,http://loveread.ec/img/photo_books/11629.jpg,Кресли Коул,Книга В оковах мрака,"Наоми Ларесс, знаменитая балерина прошлого столетия стала фантомом в ночь своего убийства. Наделённая потусторонними силами, но невидимая для живущих, она обречена существовать в своём любимом доме, пугая нарушителей границ, — пока не сталкивается с безжалостным бессмертным, который ужасает больше, чем сама Наоми.
Воинственный вампир, поглощённый безумием…
Чтобы помешать ему нанести вред другим, братья Конрада Роса решают заточить его в заброшенном поместье. Но там обитает женщина, видимая только ему, которая настроена ещё глубже погрузить его в омут безумия. Это изящное существо вынуждает Роса ощутить все муки страсти, оставляя его тело охваченным вожделением, а дух истерзанным, заставляя его снова и снова стремиться к ней.
Как далеко он зайдёт в стремлении обладать ею?
Ведь, даже если Конрад сможет завоевать Наоми, зло всё ещё окружает её. Однажды он вернётся к жестокости своего прошлого, чтобы защитить её, и сможет ли он не уступить тёмным потребностям, кипящим внутри него?"
http://loveread.ec/view_global.php?id=11659,http://loveread.ec/img/photo_books/11659.jpg,Вайолетт Лайонз,Книга Вспомнить о будущем,"Джейн очнулась в больничной палате после автокатастрофы, последствием которой явилась частичная амнезия — она полностью забыла последний год своей жизни. Без копейки, одна в чужом огромном городе — родителей Джейн потеряла давно, а единственная подруга, которая могла бы ей помочь, вышла замуж и уехала в ЮАР, — она попала в, казалось бы, безвыходное положение. Но Судьба не дает ей пропасть, по непонятным причинам миллионер и красавец Элджернон Мартинелли властно вмешивается в жизнь девушки…"
http://loveread.ec/view_global.php?id=11667,http://loveread.ec/img/photo_books/11667.jpg,Вайолетт Лайонз,Книга Ода любви,"Выходя замуж за Джеффри Хейфорда, Мишель и не подозревает, что им движет вовсе не любовь, а жажда мести. Он оставляет молодую жену на следующий день после свадьбы, но со временем понимает, что не может противиться любви к ней.
В результате долгой и изнурительной борьбы со своими чувствами герои романа приходят к мысли, что им не жить друг без друга."
http://loveread.ec/view_global.php?id=11670,http://loveread.ec/img/photo_books/11670.jpg,Вайолетт Лайонз,Книга Развлечение,"В день своего девятнадцатилетия она доверилась человеку, которого считала лучшим на свете. А он повел себя с ней как последний негодяй. И никто не подозревал, что пять долгих мучительных лет, сам страдая, он намеренно заставлял ненавидеть его ту, которую любил до самозабвения. Ибо полагал, что ему известна тайна, которая не позволяет им быть вместе.
И, кто знает, может быть, так и разошлись бы их жизненные пути, если бы не цепь счастливых случайностей…"
http://loveread.ec/view_global.php?id=11671,http://loveread.ec/img/photo_books/11671.jpg,Вайолетт Лайонз,Книга Родственные души,"Он олицетворял собой деньги, она была представительницей высшего класса. Их союз благословили родные. И все шло прекрасно до тех пор, пока их объединяло лишь чувственное влечение. Когда же оно переродилось в любовь, обоих так напугала глубина и сила этого чувства, что они едва не отказались от этого драгоценнейшего из подарков судьбы."
http://loveread.ec/view_global.php?id=11680,http://loveread.ec/img/photo_books/11680.jpg,Диана Гамильтон,Книга Лучшая пара на свете,"Целый год глава могущественной корпорации Джетро Коул не мог забыть манекенщицу Алису Бреннен, увиденную им на одном из показов мод. И вот случай сводит их вместе в небольшом английском городке. Совершенно неожиданно девушка предлагает ему заключить с ней фиктивный брак. Она и не подозревает, что ее знакомый — миллионер."
http://loveread.ec/view_global.php?id=11681,http://loveread.ec/img/photo_books/11681.jpg,Диана Гамильтон,Книга Начнём сначала,"Это ещё одно произведение о «странностях» любви английского джентльмена и деловой женщины, о напряжённой психологической дуэли, о борьбе за лидерство в любви. Физическое влечение и платонические чувства, страсть и холодный расчёт, любовь и ненависть – таковы драматические коллизии взаимоотношений героев романа.
Для широкого круга читателей."
http://loveread.ec/view_global.php?id=11682,http://loveread.ec/img/photo_books/11682.jpg,Диана Гамильтон,Книга Опекун поневоле,"Джавер женился на Зое только с одной целью: защитить молодую наследницу от мужчин-охотников, которых привлекают ее деньги и красота. Их брак фиктивный, но вскоре Джавер понимает, что влюбляется в Зою…"
http://loveread.ec/view_global.php?id=11685,http://loveread.ec/img/photo_books/11685.jpg,Диана Гамильтон,Книга Самозванка,"Хавьер Кампусано, привлекательный мужчина средних лет и глава богатого испанского рода, едет в Лондон, абсолютно уверенный, что манекенщица Корди Соме эгоистична и аморальна, она будет только рада спихнуть своего маленького сына богатой родне.

Однако дон Хавьер не знает, что у Корди есть сестра — Кэти, которая собирается усыновить племянника. Боясь, как бы влиятельный испанец не отнял у нее ребенка, Кэти что-то недоговаривает, о чем-то умалчивает и вскоре совсем запутывается в паутине лжи."
http://loveread.ec/view_global.php?id=11686,http://loveread.ec/img/photo_books/11686.jpg,Диана Гамильтон,Книга Сладость обольщения,"Горький опыт юности заставляет Челси, теперь уже зрелую, преуспевающую женщину, избегать любовных отношений с мужчинами. Почему же, когда возникла мысль о фиктивной помолвке, ее выбор падает на Куина Райдера? И почему Куин так охотно соглашается на роль жениха? Неужели за этой игрой кроется что-то серьезное?"
http://loveread.ec/view_global.php?id=11711,http://loveread.ec/img/photo_books/11711.jpg,Мэгги Кокс,Книга Официантка и миллионер,"Чтобы помочь своему другу, нуждавшемуся в деньгах, Эмма Робартс, работавшая официанткой в ресторане, отправилась к его отцу, мультимиллионеру Пьеру Редфайлду. Но вместо денег получила приглашение на свидание…"
http://loveread.ec/view_global.php?id=11714,http://loveread.ec/img/photo_books/11714.jpg,Мэгги Кокс,Книга Секреты обольщения,"Всю ночь Морджин провела у постели больной дочери. И надо же такому случиться — она заснула прямо на рабочем месте! Кто бы мог подумать, что это «происшествие» перевернет всю ее жизнь…"
http://loveread.ec/view_global.php?id=11741,http://loveread.ec/img/photo_books/11741.jpg,Василий Горъ,Книга Клинок его Величества,"…Степь, объединившаяся под рукой нового Вождя Вождей, идет на север. Ее бесчисленные орды, следуя советам лазутчиков Иаруса Молниеносного, вот-вот подступят к стенам крупнейших городов Диенна, а владыки государств, лежащих на пути степняков, погрязли в интригах. Чем закончится их игры? Сможет ли Союз Трех Королевств выступить против Степи единым кулаком? И какую роль в этом сыграет Аурон Утерс, Клинок его Величества?"
http://loveread.ec/view_global.php?id=11743,http://loveread.ec/img/photo_books/11743.jpg,Екатерина Васина,Книга Вершина моего счастья,"Яра и подумать не могла, что ее любимый муж вдруг решит уйти к другой. Все, конец, катастрофа, семейная жизнь разбилась в одно мгновение. Что теперь делать? Страдать, перестать верить в любовь, выйти по расчету за того, кого подсовывают родители? Или все же попытаться вернуть свое счастье? Только вот, оно правда того стоит? А, может, плюнуть на все и удариться в экстрим?"
http://loveread.ec/view_global.php?id=11766,http://loveread.ec/img/photo_books/11766.jpg,Люси Гордон,Книга Зимняя сказка в Венеции,"Она отсидела в тюрьме шесть лет за преступление, которого не совершала. У нее отняли дочь, работу, доверие к людям. Теперь ею движет только месть."
http://loveread.ec/view_global.php?id=11782,http://loveread.ec/img/photo_books/11782.jpg,Люси Гордон,Книга Рассвет над Темзой,"Телевизионному продюсеру Делле Хэдли требуется ведущий для ее нового документального сериала. И лучше, чем итальянский археолог Карло Ринуччи, ей никого не найти: прекрасный рассказчик, говорящий по-английски практически без акцента, профессиональный историк, он вдобавок ко всему чрезвычайно хорош собой.
Но если в дело вмешиваются чувства, никогда не знаешь, чем все может закончиться. Или наоборот?"
http://loveread.ec/view_global.php?id=11801,http://loveread.ec/img/photo_books/11801.jpg,Шэрон Кендрик,Книга День сбывшейся мечты,"Шесть лет Урсула О`Нил проработала секретарем Росса, став не только его правой рукой, но и близким, преданным другом. И все эти годы безнадежно любила его, скрывая от окружающих свои чувства, ведь ее начальник был женат!
Урсула и представить себе не могла, что неожиданное приглашение на празднование дня рождения его дочери Кэт может в корне изменить ее жизнь."
http://loveread.ec/view_global.php?id=11802,http://loveread.ec/img/photo_books/11802.jpg,Шэрон Кендрик,Книга Кембриджский затворник,После развода Фрэнсис решила оградить свою жизнь от мужского общества и всю себя посвятила любимой работе. Но однажды подруга детства втянула ее в опасную авантюру...
http://loveread.ec/view_global.php?id=11804,http://loveread.ec/img/photo_books/11804.jpg,Шэрон Кендрик,Книга Нежный тиран,"Жизнь научила Адама полагаться лишь на самого себя. Пылкий и неотразимый любовник, он, тем не менее, держит свое сердце на замке. Однако после автокатастрофы ему приходится вверить себя заботам Кайлоран…"
http://loveread.ec/view_global.php?id=11805,http://loveread.ec/img/photo_books/11805.jpg,Шэрон Кендрик,Книга Обманувшие себя,"Меган, ассистентка великолепного и влиятельного Дэна Макнайта, согласилась сыграть роль его ""подружки"". Всего-то на два дня. Она даже не задумывалась о том, что из этого выйдет..."
http://loveread.ec/view_global.php?id=11836,http://loveread.ec/img/photo_books/11836.jpg,Сергей Б. Морозов,Книга Секс и ранг,"С этого поста я начинаю публикацию своей монографии «Секс и ранг». Это достаточно серьезная, как минимум по объему, работа, примерно 150 тыс. знаков. Будет примерно 15 постов. К сожалению, для начала нужно сделать введение в тему, нужно определить терминологию, поэтому первые три–четыре поста получатся несколько скучными. Такая вот наукообразная традиция."
http://loveread.ec/view_global.php?id=11837,http://loveread.ec/img/photo_books/11837.jpg,Сергей Б. Морозов,Книга Тайна вечной жизни,"Часто приходится слышать, что человеческое развитие идет по прямой – ведь прогресс очевиден. Столь же часто появляется информация, что процесс его развития идет по кругу – и в этом тоже есть правда, это тоже заметно – ведь все в той или иной степени повторяется."
http://loveread.ec/view_global.php?id=11899,http://loveread.ec/img/photo_books/11899.jpg,Михаэль Андреас Гельмут Энде,Книга Джим Кнопка и 13 Лютых,"""Джим Кнопка и 13 лютых"" - вторая книга, рассказывающая о приключениях Джима Кнопки и Лукаса-машиниста. Друзья отправляются в путь, чтобы узнать тайну рождения Джима, а по дороге совершают благородные подвиги и переделывают множество разных дел."
http://loveread.ec/view_global.php?id=11900,http://loveread.ec/img/photo_books/11900.jpg,Михаэль Андреас Гельмут Энде,Книга Бесконечная книга,"Книга известного немецкого писателя Михаэля Энде ""Бесконечная история"", как и ее голливудская экранизация, приглашает читателя в путешествие по стране Фантазии. Эта увлекательная эпопея с настоящим многоцветьем образов и драматичным сюжетом учит мужеству, любви и доброте."
http://loveread.ec/view_global.php?id=11908,http://loveread.ec/img/photo_books/11908.jpg,Джуд Уотсон,Книга Тайны джедаев,"Быть джедаем значить хранить мир в Галактике. Быть джедаем, значит защищать правосудие от несправедливости. Быть джедаем, значит полагаться на веления Силы. Быть джедаем, значит отказаться от любви и нормальной жизни... любой ценой.

Джедай знает, что для него нет привязанности. Но когда отношения между падаванами Оби Ваном и Сири Тачи пересекают невидимую черту, то их эхо ощущается на протяжении многих лет...когда у Оби Вана есть свой ученик, Анакин Скайуокер, секреты которого привлекут Оби Вана и Сири во время Войн клонов.

Временной период: 40-20 лет до ""Новой надежды""."
http://loveread.ec/view_global.php?id=11909,http://loveread.ec/img/photo_books/11909.jpg,Джуд Уотсон,Книга Миссия отчаяния,"Республика пала, на ее месте возникла Империя. Орден джедаев разрушен, поскольку Император был заинтересован в уничтожении всех джедаев. Но на отдалённой планете Татуин обитает выживший мастер джедай - Оби-Ван Кеноби. Опустошонный потерей своих друзей-джедаев, и предательством собственного ученика Энакина, Оби-Ван выполняет своё последнее задание - присматривает и защищает ребёнка по имени Люк. Когда Оби-Ван узнаёт, что его бывший ученик выжил, он стоит перед трудным выбором: либо остаться на Татуине, либо отправится на последнюю, отчаянную миссию - в самое сердце Империи."
http://loveread.ec/view_global.php?id=11910,http://loveread.ec/img/photo_books/11910.jpg,Джуд Уотсон,Книга Тёмное предзнаменование [= Предупреждение тьмы],"Оби-Ван Кеноби на задании. Вместе с бывшим учеником-джедаем Ферусом Олином и упрямым ребёнком по имени Тревер, он должен надёжно скрыть от любопытной империи важнейшую тайну джедаев. С Бобой Феттом, идущим по следу, и поджимающем временем, Оби-Ван, Ферус и Тревер к тому же должны избегать множества других неприятностей, возникающих на их пути. Походу они узнают невероятную новость: Оби-Ван и Йода не единственные джедаи пережившие Имперские Чистки. Один из тех немногих скрывется в Пещерах Илума, месте, где кошмары становятся явью, а темные знамения показывают еще не произошедшие события."
http://loveread.ec/view_global.php?id=11911,http://loveread.ec/img/photo_books/11911.jpg,Джуд Уотсон,Книга Дно,"Из сплошной серой пелены холодного дождя выступил разрушенный Храм. Обман зрения, мираж, дурной сон — что угодно, но только не то величественное сооружение, каким он помнился. Ферус смотрел — и не мог отделаться от чувства нереальности, так, как будто он видел картинку на экране. Он сморгнул — ему показалось вдруг, что Храм оседает и рассыпается, словно мозаика…"
http://loveread.ec/view_global.php?id=11912,http://loveread.ec/img/photo_books/11912.jpg,Джуд Уотсон,Книга Смерть на Набу,"Встречи с Императором всегда выбивали его из колеи. Малорум мог только надеяться, что очередная — например, эта — не окажется фатальной.

Перед дверями апартаментов Императора, расположенных на самом верху грандиозного здания Сената пришлось остановиться — стандартный обыск на предмет спрятанного оружия."
http://loveread.ec/view_global.php?id=11913,http://loveread.ec/img/photo_books/11913.jpg,Джуд Уотсон,Книга Разорванная сеть,"Ему было семнадцать, когда он последний раз видел Палпатина. Ферус Олен помнил этого бледного человека с тихим и мягким голосом, с удивительным политическим чутьем. В те времена Канцлер Палпатин производил впечатление человека, неизменно уважительно относящегося к окружающим — при всей той власти, какую он фактически имел в Сенате."
http://loveread.ec/view_global.php?id=11914,http://loveread.ec/img/photo_books/11914.jpg,Джуд Уотсон,Книга Возвращение тёмной стороны,"…Ну вот, почти готово. Ферус Олен проводил последнюю проверку централизованной компьютерной системы, столицы Самарии — города Саф. Это заняло два дня непрерывной работы, но большинство систем снова полностью функционировало. И, что было важенее всего для Феруса — вся информация о личностях участников сопротивления на Самарии действительно была утрачена. Что теперь?"
http://loveread.ec/view_global.php?id=11915,http://loveread.ec/img/photo_books/11915.jpg,Влада Крапицкая,Книга Отражение зеркал,"Настроение было отвратительное, и даже любимая книга не
могла отвлечь меня от тяжёлых мыслей. Отложив её в сторону, я пошла на кухню и,
сделав себе кофе, подошла к окну. Сев на подоконник, я стала смотреть на
украшенную к новогодним праздникам площадь, и гуляющие пары."
http://loveread.ec/view_global.php?id=11920,http://loveread.ec/img/photo_books/11920.jpg,Роберт Джордан,Книга Путеводитель по миру Колеса Времени,"Начиная с 1990 года, когда вышла в свет первая книга пользующегося спросом во всем мире цикла Роберта Джордана, Колесо Времени отправляет читателей в мир, так поразительно реальный, богатый подробностями  и сложный. Читателю порой кажется, будто он живет в этом мире, а не читает текст с печатной страницы.
Новая книга, написанная в соавторстве с Терезой Паттерсон стала долгожданным подарком для миллионов читателей, заинтересованных историей Возрожденного Дракона и миром, в котором происходит действие этого невероятного цикла.
В путеводителе описаны легенды мира Колеса Времени, ранее неизвестные народы и земли, экзотических животные, и предсказания о том, что может произойти в будущем.
Перевод сделан командой переводчиков сайта Цитадель Детей Света - переводы Роберта Джордана, действует форум по Колесу Времени."
http://loveread.ec/view_global.php?id=11932,http://loveread.ec/img/photo_books/11932.jpg,Роберт Джордан,Книга Грядущая буря,"Грядущая буря"" – долгожданная двенадцатая книга цикла ""Колесо времени"".Это первая книга, выпущенная после смерти Роберта Джордана. Написанная Брэндоном Сандерсоном по материалам Роберта Джордана и под контролем его вдовы Харриэт, The Gathering Storm станет первой из трех книг, которые завершат собой эпическую историю Дракона Возрожденного."
http://loveread.ec/view_global.php?id=11953,http://loveread.ec/img/photo_books/11953.jpg,Кейти МакАлистер,Книга Руководство для девушек по обращению с вампирами,"Все, чего хочет Джой Рэндалл – это небольшой, старомодный роман, но, когда она приняла участие в церемонии «Вызова Богини» вместе со своей подругой Рокси, Джой узнает, что ее будущая настоящая любовь – мужчина, который подвергнет ее бессмертную душу опасности. Сначала практичная Джой готова списать свои видения на джин и большое количество романов о вампирах, но, путешествуя по Чешской Республике вместе с Рокси, у Джой возникают некоторые мысли о ее загадочном любовнике, ее посещают видения о смертельно красивом незнакомце. Тогда они с Рокси решают посетить местный готический фестиваль, где Джой встречает Рафаэля Гриффина Сент Джона, главу безопасности и удивляется все больше – ведь темный и опасный Рафаэль так похож на того, о ком она мечтала."
